STOPCODE,stop_name,total_boardings,lat,lon,POSTCODE,lsoa11cd,lad_code,lad_name,employment_all_30min,hospitals_30min,gp_30min,supermarkets_30min,pharmacies_30min,primary_schools_30min,secondary_schools_30min,main_bua_30min
10260,GLYN ROAD,494.03726,51.54880920084646,-0.03968635031622096,E9 5TD,E01001847,E09000012,Hackney,106480.0,3.0,41.0,9.0,53.0,53.0,11.0,0.0
10261,GLYN ROAD,709.78288,51.548859429431474,-0.04000150783254593,E9 6AS,E01001733,E09000012,Hackney,72965.0,3.0,37.0,8.0,45.0,43.0,10.0,0.0
1027,QUEEN'S GROVE,134.78011,51.53678375468671,-0.1761360660657207,NW8 6ER,E01004649,E09000033,Westminster,2229680.0,35.0,139.0,46.0,262.0,165.0,37.0,0.0
10281,MORDEN SOUTH STATION,79.38291,51.39674228854272,-0.2005144534487124,SM4 4AE,E01003365,E09000024,Merton,73405.0,2.0,19.0,23.0,37.0,33.0,5.0,0.0
10282,MORDEN SOUTH STATION,107.51422,51.39587665054983,-0.2003615472197292,SM4 5PT,E01003449,E09000024,Merton,99045.0,3.0,25.0,25.0,49.0,40.0,7.0,0.0
10283,CHALGROVE AVENUE,384.29209,51.39526215781489,-0.20192376517846267,SM4 5HE,E01003363,E09000024,Merton,39175.0,1.0,14.0,16.0,20.0,24.0,5.0,0.0
10284,BUSHEY ROAD / GRAND DRIVE,16.57484,51.40719400336207,-0.23078793107984677,SW20 0JE,E01003446,E09000024,Merton,127815.0,2.0,36.0,23.0,58.0,48.0,12.0,0.0
10287,BUSHEY ROAD,32.86417,51.40620319059445,-0.22948900077485704,SW20 9DJ,E01003471,E09000024,Merton,72765.0,2.0,16.0,12.0,33.0,22.0,8.0,0.0
10288,BUSHEY ROAD,41.56218,51.40555306459159,-0.2293128183994068,SW20 9DY,E01003471,E09000024,Merton,72765.0,2.0,16.0,12.0,33.0,22.0,8.0,0.0
10289,LEA BRIDGE ROAD,282.91177,51.57086786419833,-0.025735659566333408,E17 8EE,E01004421,E09000031,Waltham Forest,55470.0,1.0,31.0,13.0,47.0,35.0,9.0,0.0
1029,THAMES AVENUE,390.76037,51.52671021514708,0.16265393334065592,RM9 6FX,E01000090,E09000002,Barking and Dagenham,25950.0,0.0,11.0,5.0,17.0,23.0,4.0,0.0
10290,LEA BRIDGE ROAD,787.40417,51.57114520767536,-0.026185421180387573,E17 8EF,E01004425,E09000031,Waltham Forest,64170.0,1.0,38.0,14.0,57.0,42.0,9.0,0.0
10297,ST SAVIOUR'S CHURCH,331.40898,51.57305432077082,-0.02794990809443211,E17 8ED,E01004449,E09000031,Waltham Forest,51690.0,1.0,24.0,12.0,43.0,33.0,7.0,0.0
1030,BARNES STATION,1022.29541,51.46665062320566,-0.24202254564527215,SW13 0BE,E01003852,E09000027,Richmond upon Thames,80770.0,4.0,25.0,6.0,40.0,38.0,5.0,0.0
10300,QUEEN'S ROAD,465.32504,51.576739466921175,-0.029984105603786483,E17 8BG,E01004444,E09000031,Waltham Forest,88565.0,1.0,51.0,21.0,68.0,57.0,17.0,0.0
10302,MARKHOUSE AVENUE,305.7696,51.57923316686366,-0.03068451744790956,E17 8BD,E01004444,E09000031,Waltham Forest,88565.0,1.0,51.0,21.0,68.0,57.0,17.0,0.0
10303,MARKHOUSE AVENUE,357.22391,51.578777571904766,-0.03032895579332968,E17 8PW,E01004444,E09000031,Waltham Forest,88565.0,1.0,51.0,21.0,68.0,57.0,17.0,0.0
10308,HAZELWOOD ROAD,317.71722,51.58232404561672,-0.0348233757364614,E17 7AH,E01004394,E09000031,Waltham Forest,137720.0,1.0,61.0,29.0,94.0,79.0,20.0,0.0
10309,WALTHAMSTOW MARKET,508.27887,51.581882085979494,-0.03420734992332551,E17 7AH,E01004394,E09000031,Waltham Forest,137720.0,1.0,61.0,29.0,94.0,79.0,20.0,0.0
1031,BARNES STATION,743.29926,51.46740245742235,-0.24118739574414305,SW13 0HT,E01003852,E09000027,Richmond upon Thames,80770.0,4.0,25.0,6.0,40.0,38.0,5.0,0.0
10313,LONGFIELD AVENUE,244.2462,51.58431891653282,-0.037422160360116245,E17 7DW,E01004391,E09000031,Waltham Forest,172945.0,2.0,72.0,33.0,111.0,93.0,22.0,0.0
10316,BLACKHORSE ROAD STATION,2206.04649,51.586581795241166,-0.04045713356366296,E17 6ND,E01004393,E09000031,Waltham Forest,492475.0,7.0,97.0,45.0,159.0,141.0,27.0,0.0
10317,BLACKHORSE ROAD STATION,1937.08443,51.58621127094465,-0.0398090517164716,E17 6NH,E01004393,E09000031,Waltham Forest,492475.0,7.0,97.0,45.0,159.0,141.0,27.0,0.0
10318,PRIESTLEY WAY,76.20462,51.59106415482713,-0.04016318232954038,E17 6DJ,E01004401,E09000031,Waltham Forest,82450.0,0.0,41.0,23.0,65.0,61.0,14.0,0.0
10324,SHAKESPEARE ROAD,125.00342,51.59362614488883,-0.040110652505315376,E17 5QJ,E01004401,E09000031,Waltham Forest,82450.0,0.0,41.0,23.0,65.0,61.0,14.0,0.0
10325,PRIESTLEY WAY,294.08567,51.59159729478213,-0.03977930903197398,E17 6AA,E01004401,E09000031,Waltham Forest,82450.0,0.0,41.0,23.0,65.0,61.0,14.0,0.0
10328,CLARENCE ROAD,81.18330999999999,51.595252232829296,-0.041094638990572696,E17 6AD,E01004401,E09000031,Waltham Forest,82450.0,0.0,41.0,23.0,65.0,61.0,14.0,0.0
10330,LAWRENCE AVENUE,173.51286,51.59880706689452,-0.03910787382893572,E17 5PH,E01004398,E09000031,Waltham Forest,63375.0,0.0,20.0,20.0,46.0,43.0,9.0,0.0
10331,WORCESTER ROAD,332.76964,51.59663945700312,-0.04123708832722414,E17 5QH,E01004398,E09000031,Waltham Forest,63375.0,0.0,20.0,20.0,46.0,43.0,9.0,0.0
10333,LAWRENCE AVENUE,267.72158,51.59870611532422,-0.03844801530693342,E17 5PU,E01004398,E09000031,Waltham Forest,63375.0,0.0,20.0,20.0,46.0,43.0,9.0,0.0
10334,HIGHAM HILL ROAD,226.99984,51.599013564207674,-0.0363988132873455,E17 5PD,E01004398,E09000031,Waltham Forest,63375.0,0.0,20.0,20.0,46.0,43.0,9.0,0.0
10337,HIGHAM HILL ROAD,455.23714,51.598931241502214,-0.03631572823551979,E17 5PU,E01004398,E09000031,Waltham Forest,63375.0,0.0,20.0,20.0,46.0,43.0,9.0,0.0
10338,GUILDSWAY,93.08064,51.599688515713375,-0.02891885845151244,E17 5DX,E01004403,E09000031,Waltham Forest,37725.0,0.0,13.0,15.0,25.0,24.0,6.0,0.0
10340,NORTH COUNTESS ROAD,127.91304,51.59962592555909,-0.02626468221909924,E17 5DP,E01004346,E09000031,Waltham Forest,41800.0,0.0,15.0,15.0,30.0,24.0,6.0,0.0
10341,GUILDSWAY,558.71733,51.5995971811348,-0.02937044067869208,E17 5DS,E01004403,E09000031,Waltham Forest,37725.0,0.0,13.0,15.0,25.0,24.0,6.0,0.0
10342,WALTHAMSTOW ACADEMY,130.79046,51.599996297039105,-0.02315852161313288,E17 5DP,E01004346,E09000031,Waltham Forest,41800.0,0.0,15.0,15.0,30.0,24.0,6.0,0.0
10343,NORTH COUNTESS ROAD,588.09157,51.59952197611041,-0.02650022263065332,E17 5DS,E01004403,E09000031,Waltham Forest,37725.0,0.0,13.0,15.0,25.0,24.0,6.0,0.0
10345,WALTHAMSTOW ACADEMY,299.04309,51.59989380581397,-0.022946377313996874,E17 5DL,E01004346,E09000031,Waltham Forest,41800.0,0.0,15.0,15.0,30.0,24.0,6.0,0.0
10347,CECIL ROAD,72.4009,51.600325325496165,-0.020804978884722262,E17 5DN,E01004403,E09000031,Waltham Forest,37725.0,0.0,13.0,15.0,25.0,24.0,6.0,0.0
10352,BANK STATION  / POULTRY,881.73437,51.51373772863775,-0.09146263878127234,EC2V 6EB,E01032739,E09000001,City of London,2710885.0,41.0,164.0,54.0,308.0,227.0,55.0,0.0
10359,ERITH FIRE STATION,58.92215,51.485068428351845,0.15558395116832666,DA17 6HF,E01000402,E09000004,Bexley,30710.0,1.0,13.0,8.0,20.0,23.0,3.0,0.0
10360,ERITH FIRE STATION,83.59692,51.48509351924438,0.15617568781212302,DA17 6JG,E01000402,E09000004,Bexley,30710.0,1.0,13.0,8.0,20.0,23.0,3.0,0.0
10362,BEULAH SPA,461.97896,51.41424221199098,-0.09250309360723737,SE19 3QG,E01001156,E09000008,Croydon,33005.0,0.0,22.0,17.0,29.0,32.0,10.0,0.0
10363,BEULAH SPA,696.96641,51.41452757978416,-0.09290826489826068,SE19 3UF,E01001159,E09000008,Croydon,30490.0,0.0,18.0,15.0,23.0,31.0,10.0,0.0
10364,AVENUE ROAD,70.61486000000001,51.53466661131451,-0.16435406158460983,NW8 7PT,E01004730,E09000033,Westminster,883420.0,26.0,51.0,19.0,118.0,57.0,11.0,0.0
10365,AVENUE ROAD,96.90974,51.53516641630706,-0.1629641565564749,NW1 4SX,E01000948,E09000007,Camden,2045800.0,33.0,94.0,38.0,207.0,115.0,26.0,1.0
1037,STAMFORD BROOK BUS GARAGE,500.1132,51.493152097491965,-0.24928641063710735,W4 1SY,E01002575,E09000018,Hounslow,222125.0,4.0,49.0,18.0,73.0,48.0,12.0,0.0
1038,STAMFORD BROOK BUS GARAGE,417.34569,51.49323693744046,-0.24774176880895774,W4 2LU,E01002575,E09000018,Hounslow,222125.0,4.0,49.0,18.0,73.0,48.0,12.0,0.0
1039,DUKE ROAD,1264.18288,51.492435684467196,-0.2597576736670955,W4 2DW,E01002693,E09000018,Hounslow,207550.0,5.0,48.0,19.0,73.0,47.0,11.0,0.0
1040,CLIFTON GARDENS,329.04053,51.4925010991804,-0.2617431107340084,W4 5TA,E01032573,E09000018,Hounslow,163050.0,3.0,36.0,17.0,56.0,37.0,9.0,0.0
1041,ST ANN'S ROAD,897.74098,51.58173815921356,-0.0997143677594155,N4 1AN,E01001999,E09000014,Haringey,137735.0,3.0,54.0,33.0,91.0,91.0,20.0,0.0
1042,ST ANN'S ROAD,717.07003,51.58297991574345,-0.09976360073198764,N8 0RX,E01001999,E09000014,Haringey,137735.0,3.0,54.0,33.0,91.0,91.0,20.0,0.0
1043,TOTTENHAM TOWN HALL,1677.64599,51.587976900144106,-0.07092892331950051,N15 4GZ,E01002066,E09000014,Haringey,435455.0,7.0,86.0,38.0,145.0,130.0,20.0,0.0
10439,WOOLWICH ROAD / GALLIONS ROAD,266.69412,51.48741777093868,0.027928293960358144,SE7 7AL,E01001666,E09000011,Greenwich,69035.0,4.0,24.0,21.0,38.0,36.0,8.0,0.0
1045,SADLER'S WELLS THEATRE,346.02538,51.52910853839742,-0.10604437434376518,EC1R 4TN,E01002727,E09000019,Islington,1862825.0,23.0,75.0,24.0,150.0,112.0,24.0,0.0
10458,ST MARY OF ETON CHURCH,559.95399,51.54529418616223,-0.030087914063647605,E9 5JB,E01001849,E09000012,Hackney,128810.0,3.0,46.0,14.0,69.0,61.0,18.0,0.0
10459,ST MARY OF ETON CHURCH,117.58598,51.545764608029515,-0.030255088155438287,E9 5JA,E01001849,E09000012,Hackney,128810.0,3.0,46.0,14.0,69.0,61.0,18.0,0.0
1046,SADLER'S WELLS THEATRE,165.0284,51.52919174306962,-0.10618509264228333,EC1R 4TN,E01002727,E09000019,Islington,1862825.0,23.0,75.0,24.0,150.0,112.0,24.0,0.0
10460,HESA ROAD,225.28648,51.516422724969665,-0.40887986195659715,UB3 3EJ,E01002505,E09000017,Hillingdon,38650.0,0.0,23.0,11.0,27.0,27.0,8.0,0.0
10462,HAYES / THE GRAPES,1723.73996,51.51824959726826,-0.4063371383038953,UB4 0HF,E01002396,E09000017,Hillingdon,49800.0,1.0,29.0,11.0,34.0,33.0,8.0,0.0
10464,FORTUNE GREEN,115.48517,51.55475763536348,-0.19695383071587344,NW6 1DR,E01000871,E09000007,Camden,93405.0,3.0,34.0,16.0,57.0,40.0,8.0,0.0
10465,WEST HAMPSTEAD POLICE STATION,138.30445,51.553571725951464,-0.19526976222085762,NW6 1UJ,E01000877,E09000007,Camden,152780.0,8.0,39.0,19.0,78.0,57.0,11.0,0.0
10468,LEA BRIDGE ROAD / BAKERS ARMS,1029.13125,51.57638586048695,-0.01168488152487592,E10 6AJ,E01004365,E09000031,Waltham Forest,81890.0,1.0,42.0,16.0,66.0,58.0,13.0,0.0
10469,LEA BRIDGE ROAD / BAKERS ARMS,271.46306,51.57572193317758,-0.012305571843264421,E10 6AP,E01004365,E09000031,Waltham Forest,81890.0,1.0,42.0,16.0,66.0,58.0,13.0,0.0
1047,THE OLD VIC,853.72158,51.501338297287404,-0.10875204084555762,SE1 7BE,E01032582,E09000022,Lambeth,2490525.0,32.0,127.0,45.0,244.0,149.0,36.0,0.0
1048,THE OLD VIC,599.35498,51.50128971809404,-0.10908544338815955,SE1 7BE,E01032582,E09000022,Lambeth,2490525.0,32.0,127.0,45.0,244.0,149.0,36.0,0.0
1049,GUNNERSBURY STATION,604.30681,51.49243848650501,-0.2757761983513523,W4 5RP,E01002692,E09000018,Hounslow,154125.0,4.0,37.0,16.0,54.0,40.0,11.0,0.0
1051,ALPHA CLOSE,221.05948,51.527091835774705,-0.1641541569047366,NW1 4SN,E01004727,E09000033,Westminster,2185345.0,30.0,115.0,35.0,228.0,137.0,28.0,0.0
1052,LONDON BUSINESS SCHOOL,170.40802,51.52616920419291,-0.1620865202241162,NW1 4SH,E01004727,E09000033,Westminster,2185345.0,30.0,115.0,35.0,228.0,137.0,28.0,0.0
1054,DEAN STREET / CHINATOWN,938.81734,51.51235010609007,-0.13093692892361466,W1D 5EJ,E01004734,E09000033,Westminster,2907645.0,43.0,218.0,91.0,411.0,289.0,69.0,1.0
1057,HOLBORN STATION,2.50965,51.517672378422795,-0.11848202228688448,WC1V 7DN,E01000914,E09000007,Camden,2617385.0,41.0,155.0,60.0,311.0,218.0,50.0,0.0
10580,MONTPELIER ROAD,289.05361,51.52154625117901,-0.30660494455802073,W5 2HE,E01001225,E09000009,Ealing,171360.0,3.0,55.0,19.0,73.0,42.0,16.0,0.0
1059,HOLLAND RD / KENSINGTON OLYMPIA STN,123.07787,51.497085454158736,-0.20667892924744882,W14 8HJ,E01002867,E09000020,Kensington and Chelsea,360700.0,6.0,56.0,13.0,88.0,52.0,12.0,0.0
106,VESTRY ROAD,1774.19538,51.47369883440373,-0.08240648863384333,SE5 8FE,E01003914,E09000028,Southwark,104170.0,2.0,41.0,18.0,57.0,66.0,16.0,0.0
1061,NORLAND SQUARE,496.11194,51.50611019695182,-0.20997027049927566,W11 4UT,E01002869,E09000020,Kensington and Chelsea,916905.0,23.0,93.0,17.0,147.0,77.0,15.0,0.0
1062,HOLLAND PARK STATION,388.13379,51.50695059454965,-0.20611870440627594,W11 3SL,E01002868,E09000020,Kensington and Chelsea,1768430.0,28.0,102.0,20.0,175.0,83.0,22.0,0.0
1063,EDITH GROVE,596.79438,51.483792081334684,-0.18489078512427765,SW10 9EW,E01002897,E09000020,Kensington and Chelsea,412775.0,5.0,49.0,14.0,84.0,45.0,16.0,0.0
1064,FULHAM ROAD / CHELSEA & WESTMINSTER HOSP,329.92595,51.48445399786632,-0.18466286164299303,SW10 9BG,E01002896,E09000020,Kensington and Chelsea,490430.0,7.0,51.0,15.0,89.0,45.0,13.0,0.0
1065,EDITH GROVE,773.18907,51.48437637833824,-0.1837153562064321,SW10 9TU,E01002912,E09000020,Kensington and Chelsea,446800.0,6.0,46.0,11.0,79.0,44.0,13.0,0.0
1069,OLD CHURCH STREET,225.38949,51.48910595063221,-0.17615238179966503,SW3 6HY,E01002910,E09000020,Kensington and Chelsea,1227600.0,13.0,53.0,14.0,107.0,50.0,14.0,0.0
10690,SPUR ROAD / ORPINGTON WAR MEMORIAL,30.06647,51.37309692390328,0.09862213452031583,BR6 0QL,E01000788,E09000006,Bromley,27020.0,3.0,15.0,9.0,14.0,20.0,1.0,0.0
10694,PRATTS BOTTOM / SEVENOAKS ROAD,0.6059599999999998,51.34404992909484,0.11110851198884424,BR6 7LZ,E01000680,E09000006,Bromley,875.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
107,HYDE PARK CORNER STATION,1180.73523,51.50274924282758,-0.15327426549229606,SW1X 7TA,E01004691,E09000033,Westminster,1978515.0,31.0,87.0,20.0,182.0,82.0,22.0,0.0
1070,OLD CHURCH STREET,349.41784,51.488697477306935,-0.17648557508753054,SW3 6HY,E01002910,E09000020,Kensington and Chelsea,1227600.0,13.0,53.0,14.0,107.0,50.0,14.0,0.0
10705,SEVENOAKS ROAD / ORPINGTON WAR MEMORIAL,9.555429999999998,51.372483627281085,0.09721473825686727,BR6 9JJ,E01000790,E09000006,Bromley,33220.0,3.0,15.0,11.0,20.0,23.0,1.0,0.0
10715,VILLAGE GREEN ROAD,52.47978,51.45419161951495,0.18687536470864688,DA1 4LF,E01000376,E09000004,Bexley,25945.0,0.0,6.0,5.0,9.0,11.0,4.0,0.0
10716,THE RISE,27.72249,51.45392421846279,0.18578303522887935,DA1 4JY,E01000376,E09000004,Bexley,25945.0,0.0,6.0,5.0,9.0,11.0,4.0,0.0
10717,STANHAM PLACE,65.09166,51.45463616103516,0.19196337514348016,DA1 4LR,E01000374,E09000004,Bexley,30440.0,0.0,7.0,6.0,11.0,11.0,4.0,0.0
10719,THE JOLLY FARMERS OPEN SPACE,44.68771,51.454754735529015,0.19379712647180028,DA1 4LS,E01000374,E09000004,Bexley,30440.0,0.0,7.0,6.0,11.0,11.0,4.0,0.0
1072,ONSLOW SQUARE,745.24667,51.4924076581407,-0.17220318064647547,SW7 3NJ,E01002821,E09000020,Kensington and Chelsea,2001780.0,31.0,106.0,26.0,207.0,98.0,29.0,0.0
10720,MILL PLACE,39.27843,51.45571803781843,0.19518201222360299,DA1 4NH,E01000374,E09000004,Bexley,30440.0,0.0,7.0,6.0,11.0,11.0,4.0,0.0
10721,PERRY STREET,81.68968,51.463560166044665,0.18071505050411438,DA7 6NU,E01000326,E09000004,Bexley,28155.0,1.0,7.0,7.0,15.0,16.0,5.0,0.0
10722,PERRY STREET,54.89814,51.46363219954461,0.18119358682697434,DA1 4RA,E01000326,E09000004,Bexley,28155.0,1.0,7.0,7.0,15.0,16.0,5.0,0.0
10723,EVERSLEY CROSS,107.7168,51.46358662514055,0.17687231117554175,DA7 6NT,E01000326,E09000004,Bexley,28155.0,1.0,7.0,7.0,15.0,16.0,5.0,0.0
10724,EVERSLEY CROSS,36.98117,51.46365966965912,0.1763287007440372,DA7 6NR,E01000326,E09000004,Bexley,28155.0,1.0,7.0,7.0,15.0,16.0,5.0,0.0
10725,NORTHALL ROAD / MANOR WAY,24.81261,51.46413730114253,0.16461774046079866,DA7 6JF,E01000325,E09000004,Bexley,35475.0,1.0,12.0,9.0,26.0,26.0,5.0,0.0
10726,PARKSIDE AVENUE / MANOR WAY,13.59391,51.46378964308984,0.1683445185346958,DA7 6NQ,E01000326,E09000004,Bexley,28155.0,1.0,7.0,7.0,15.0,16.0,5.0,0.0
10729,BRIDGE ROAD / NORTHEND ROAD,251.57749,51.467038762481295,0.18273827696133665,DA8 2DH,E01000433,E09000004,Bexley,30330.0,1.0,6.0,6.0,13.0,17.0,4.0,0.0
1073,PENTON STREET,559.20569,51.53163749161453,-0.11174982884491017,N1 9JB,E01002695,E09000019,Islington,1956975.0,25.0,86.0,34.0,176.0,113.0,26.0,0.0
1074,PENTON STREET / CHAPEL MARKET,803.21925,51.531643338208575,-0.11043755767176261,N1 9PR,E01002695,E09000019,Islington,1956975.0,25.0,86.0,34.0,176.0,113.0,26.0,0.0
1075,COLEY STREET,590.80313,51.52340630300263,-0.11491574893459001,WC1X 8TY,E01000920,E09000007,Camden,2230995.0,31.0,98.0,36.0,221.0,126.0,36.0,0.0
1076,COLEY STREET,237.44574,51.52373329164077,-0.1151184757951475,WC1X 8HB,E01000920,E09000007,Camden,2230995.0,31.0,98.0,36.0,221.0,126.0,36.0,0.0
1078,KENTISH TOWN STATION,1195.99568,51.55021111427384,-0.14072261831002195,NW5 2AA,E01000921,E09000007,Camden,1651675.0,24.0,90.0,38.0,174.0,109.0,25.0,1.0
10794,COOMBE ROAD,48.70939,51.36803577396629,-0.09626281463138123,CR0 1BS,E01001047,E09000008,Croydon,90290.0,4.0,22.0,16.0,41.0,41.0,7.0,0.0
10795,COOMBE ROAD,88.55446,51.36782289268513,-0.09644404037170713,CR0 1JB,E01001047,E09000008,Croydon,90290.0,4.0,22.0,16.0,41.0,41.0,7.0,0.0
10797,BIRDHURST GARDENS,95.96685,51.36566971225244,-0.09012622000165595,CR2 7DT,E01001035,E09000008,Croydon,74090.0,4.0,18.0,14.0,33.0,33.0,7.0,0.0
10798,BIRDHURST ROAD / SOUTH CROYDON STATION,133.48943,51.36184489858888,-0.0905008018587668,CR2 7EF,E01001035,E09000008,Croydon,74090.0,4.0,18.0,14.0,33.0,33.0,7.0,0.0
10799,BIRDHURST ROAD / SOUTH CROYDON STATION,120.77669,51.36212679858791,-0.09179625657522607,CR2 7BA,E01001038,E09000008,Croydon,64920.0,2.0,12.0,9.0,23.0,25.0,7.0,0.0
1080,NEWINGTON GREEN,1913.10001,51.551691598186956,-0.08572031666174024,N16 9PX,E01002779,E09000019,Islington,659850.0,12.0,92.0,37.0,135.0,123.0,26.0,0.0
10804,CARLTON ROAD,27.85621,51.35531511958648,-0.09209367967412634,CR2 0BP,E01001039,E09000008,Croydon,61145.0,1.0,13.0,9.0,20.0,19.0,3.0,0.0
10806,TWIN BRIDGES BUSINESS PARK,142.74748,51.3560009138826,-0.09223753887973862,CR2 6PL,E01001040,E09000008,Croydon,76015.0,3.0,17.0,12.0,29.0,24.0,6.0,0.0
10807,CARLTON ROAD,26.51293,51.35566837479963,-0.09114543484722622,CR2 7AH,E01001039,E09000008,Croydon,61145.0,1.0,13.0,9.0,20.0,19.0,3.0,0.0
10808,CROHAM ROAD,28.79354,51.361645181047265,-0.09591014294080341,CR2 6PB,E01001037,E09000008,Croydon,84615.0,4.0,21.0,16.0,40.0,33.0,9.0,0.0
1081,ALBION ROAD,181.45725,51.552479996472016,-0.08609110554006835,N16 9NB,E01001739,E09000012,Hackney,363315.0,3.0,67.0,26.0,93.0,96.0,23.0,0.0
10816,PURLEY WAY / WADDON STATION,171.44218,51.367617818538356,-0.1199414398660534,CR0 4QB,E01001167,E09000008,Croydon,126300.0,4.0,32.0,21.0,46.0,42.0,6.0,0.0
10817,PURLEY WAY / WADDON STATION,90.10165,51.36772059023694,-0.12018145776842608,CR0 4PA,E01001167,E09000008,Croydon,126300.0,4.0,32.0,21.0,46.0,42.0,6.0,0.0
1082,GREEN LANES,251.72436,51.55248315133929,-0.08518222681675616,N16 9PR,E01001740,E09000012,Hackney,360975.0,7.0,66.0,27.0,93.0,96.0,21.0,0.0
10820,PURLEY OAKS STATION,184.66731,51.34980897509128,-0.1002351754412846,CR2 6ES,E01001033,E09000008,Croydon,70160.0,1.0,10.0,7.0,21.0,26.0,5.0,0.0
10821,PURLEY OAKS STATION,391.2278,51.3487120695504,-0.10135757265056487,CR2 6AP,E01001033,E09000008,Croydon,70160.0,1.0,10.0,7.0,21.0,26.0,5.0,0.0
10824,PURLEY / DOWNLANDS PRECINCT,1320.31739,51.33928479109478,-0.11565949277133825,CR8 2BP,E01001097,E09000008,Croydon,45585.0,1.0,17.0,6.0,26.0,24.0,5.0,0.0
10825,CHRISTCHURCH ROAD / PURLEY HOSPITAL,331.19234,51.340668678439876,-0.1133629130757969,CR8 2FD,E01001097,E09000008,Croydon,45585.0,1.0,17.0,6.0,26.0,24.0,5.0,0.0
10833,PASTEUR GARDENS,199.49582,51.61238109236919,-0.08677892571133898,N18 1JW,E01001556,E09000010,Enfield,70235.0,1.0,29.0,17.0,50.0,53.0,10.0,0.0
10834,PASTEUR GARDENS,391.6082,51.61239224173414,-0.08635959424464254,N18 1DF,E01001560,E09000010,Enfield,87735.0,2.0,39.0,23.0,62.0,65.0,10.0,0.0
10835,EMPIRE PARADE,357.5079,51.60952401689442,-0.08583029901828416,N18 1AA,E01001553,E09000010,Enfield,68635.0,2.0,31.0,16.0,48.0,53.0,9.0,0.0
10836,EMPIRE PARADE,501.64674,51.60910358668793,-0.08541470961759447,N18 1EA,E01001553,E09000010,Enfield,68635.0,2.0,31.0,16.0,48.0,53.0,9.0,0.0
10839,CHURCH HILL ROAD,239.20318,51.37037270575939,-0.22743774714341325,SM3 8ET,E01004118,E09000029,Sutton,44725.0,1.0,12.0,10.0,20.0,21.0,2.0,0.0
1084,LIVERPOOL ROAD,347.61069,51.551417499221536,-0.1109741438187518,N7 8HG,E01033486,E09000019,Islington,1764230.0,20.0,103.0,50.0,203.0,150.0,35.0,1.0
10840,CHURCH HILL ROAD,115.57483,51.369894281718956,-0.2267235158510097,SM3 8HB,E01004118,E09000029,Sutton,44725.0,1.0,12.0,10.0,20.0,21.0,2.0,0.0
10852,PARK AVENUE,114.13297,51.60074796250819,-0.11643634673400685,N22 7ET,E01002098,E09000014,Haringey,273625.0,8.0,76.0,37.0,118.0,116.0,28.0,0.0
10856,ALLIANCE ROAD,2.87385,51.526396428138824,-0.2771895194506685,W3 0RZ,E01001247,E09000009,Ealing,141560.0,3.0,34.0,10.0,59.0,32.0,13.0,0.0
10860,SOUTHWOOD AVENUE,160.68007,51.575578524689085,-0.1429780347059592,N6 5AU,E01002007,E09000014,Haringey,326025.0,13.0,54.0,25.0,88.0,74.0,19.0,1.0
10864,HARINGEY CIVIC CENTRE,447.09231,51.59996725543283,-0.11150144884626054,N22 8HF,E01002098,E09000014,Haringey,273625.0,8.0,76.0,37.0,118.0,116.0,28.0,0.0
10866,HARINGEY CIVIC CENTRE,132.5669,51.599954553942595,-0.11127094310535361,N22 8HH,E01002105,E09000014,Haringey,447575.0,10.0,78.0,38.0,137.0,120.0,30.0,0.0
10868,CANNING CRESCENT,333.21628,51.60179226289441,-0.11203221628866256,N22 8JT,E01002102,E09000014,Haringey,82610.0,3.0,36.0,18.0,63.0,55.0,13.0,0.0
1087,CLAPHAM SOUTH STATION,374.03961,51.45300704769281,-0.14843121625738548,SW4 9DY,E01003030,E09000022,Lambeth,1337220.0,14.0,89.0,44.0,167.0,133.0,28.0,0.0
10871,BERKSHIRE GARDENS,1356.88217,51.60841828760147,-0.11026978008532587,N13 6JT,E01001396,E09000010,Enfield,75445.0,2.0,29.0,17.0,55.0,50.0,13.0,0.0
10872,BERKSHIRE GARDENS,404.37139,51.609163461873614,-0.11019550748549756,N13 4TN,E01001396,E09000010,Enfield,75445.0,2.0,29.0,17.0,55.0,50.0,13.0,0.0
10875,TOTTENHALL ROAD,1926.8964,51.61126480658838,-0.10945829361241055,N13 6JU,E01001394,E09000010,Enfield,61895.0,2.0,24.0,12.0,50.0,42.0,11.0,0.0
10878,BROOMFIELD LANE,179.16523,51.61499284376563,-0.10978004452751922,N13 4UA,E01001501,E09000010,Enfield,67545.0,2.0,26.0,14.0,46.0,43.0,15.0,0.0
10879,BROOMFIELD LANE,197.05377,51.61516009839771,-0.10955642992041303,N13 5UJ,E01001501,E09000010,Enfield,67545.0,2.0,26.0,14.0,46.0,43.0,15.0,0.0
1088,CLAPHAM SOUTH STATION,310.6756,51.45288509375635,-0.1486808314324823,SW4 9AH,E01004476,E09000032,Wandsworth,1165590.0,12.0,73.0,38.0,141.0,112.0,25.0,0.0
10880,PALMERS GREEN / THE TRIANGLE,198.95047,51.61704491475615,-0.10933365739655868,N13 4XS,E01001498,E09000010,Enfield,64845.0,2.0,22.0,17.0,42.0,46.0,12.0,0.0
10881,LODGE DRIVE,816.48396,51.619482901572056,-0.10716658502053499,N13 4TY,E01001498,E09000010,Enfield,64845.0,2.0,22.0,17.0,42.0,46.0,12.0,0.0
