STOPCODE,stop_name,total_boardings,n_route_dir_qhr_rows
6594,SEYMOUR VILLAS,32.50886,262
6595,ANERLEY ROAD / ANERLEY STATION,590.1768500000001,420
6597,THICKET ROAD,201.15582,347
6599,CRYSTAL PALACE STATION,1131.47768,425
660,GOODGE STREET STATION,1996.98783,482
6600,ELSTREE GARDENS,23.132469999999998,78
6601,BETTS WAY,76.94551,255
6602,ANERLEY ROAD / CROYDON ROAD,120.08394,255
6603,FOSSINGTON ROAD,9.82233,80
6606,WOODBERRY GROVE,988.34957,353
6607,AMHURST PARK,129.07761,181
6617,MILL MEAD ROAD,227.35892,277
6618,WALTHAMSTOW WETLANDS / FERRY BOAT INN,76.38352,202
6622,BLACKHORSE RD STN   / BLACKHORSE LANE,490.99144,120
6625,KING EDWARD ROAD,461.07981,190
6627,HIGHAM HILL ROAD,441.50986,188
6630,WOLSEY AVENUE,215.65604,110
6631,LLOYD PARK / WILLIAM MORRIS GALLERY,141.10198,110
6633,BROMLEY ROAD,383.00477,110
6635,WALTHAM FOREST TOWN HALL,514.01305,166
6636,WALTHAM FOREST COLLEGE,324.66733,166
6637,WOOD STREET LIBRARY,395.95819,168
6640,HALE END ROAD,138.9224,92
6642,BEACONTREE AVENUE,11.673609999999998,94
6644,WOODFORD NEW ROAD,67.81907,94
6648,MANOR HOUSE STATION,0.0,77
6650,WOODBERRY GROVE,404.87518,353
6661,MILL MEAD ROAD,501.04313,269
6662,WALTHAMSTOW WETLANDS / FERRY BOAT INN,6.637069999999999,196
6665,FERRY LANE INDUSTRIAL ESTATE,36.67115,196
6666,BLACKHORSE ROAD STN   / BLACKHORSE LN,898.35136,193
667,MORNINGTON CRES STN / CAMDEN TN LIBRARY,50.23165,96
6671,HIGHAM HILL ROAD,350.01875,189
6673,WOLSEY AVENUE,124.97875,113
6676,BROMLEY ROAD,206.17835,113
668,PRINCE OF WALES ROAD,815.7162,379
6680,WALTHAM FOREST TOWN HALL,580.44619,170
6681,THORPE COOMBE HOSPITAL,1180.86942,252
6682,WOOD STREET LIBRARY,276.0638,170
6683,HALE END ROAD,185.44885,92
6685,HILLCREST ROAD,109.27543,92
6687,WOODFORD NEW ROAD,46.92349,94
669,KENTISH TOWN ROAD / PRINCE OF WALES ROAD,1047.28219,365
6691,CRICKLEWOOD BUS GARAGE,754.14389,416
6696,SHEPHERD'S BUSH STATION,1114.06882,215
670,COLLEGE OF NORTH EAST LONDON,1504.70312,792
671,COLLEGE OF NORTH EAST LONDON,1667.17673,790
672,EUSTON SQUARE STATION,292.81579,447
6726,SOUTH TERRACE / SURBITON LIBRARY,151.01151000000002,231
673,EUSTON SQUARE STATION,1311.4470000000001,517
675,HAMPSTEAD ROAD / DRUMMOND STREET,1245.46182,219
679,HAMMERSMITH LIBRARY,2342.16051,345
6816,BELMORE PARADE,464.67194,251
6817,CENTRAL AVENUE,462.553,255
6819,CHURCH ROAD,438.23618,250
682,HAMMERSMITH LIBRARY,289.69844,183
684,PADDENSWICK ROAD,93.7825,177
6846,LONG LANE,88.00635,98
6848,HARLINGTON ROAD,32.901849999999996,98
685,PADDENSWICK ROAD,570.01597,178
6852,HILLINGDON CEMETERY,29.91604,174
6853,HILLINGDON CEMETERY,8.160369999999999,180
687,LATYMER COURT,480.87179000000003,272
6872,HALF ACRE,510.43619,247
6873,WINDMILL ROAD,211.91072,164
6875,BRENTFORD STATION,532.71111,162
6876,GREAT WEST ROAD,555.02335,162
688,EALING COMMON STATION,523.79349,195
6881,BOSTON MANOR STATION,785.72392,162
6883,HASLEMERE AVENUE,149.68464,162
6885,CHRISTOPHER AVENUE,185.57193,163
6886,ELTHORNE PARK ROAD,215.68018,163
6887,STUDLEY GRANGE ROAD,305.67629,163
6891,HALF ACRE,68.90805,249
6893,WINDMILL ROAD,140.56168,164
6895,BRENTFORD STATION,154.55129,164
6896,GREAT WEST ROAD,139.41232,164
6897,MANOR VALE,56.43821,164
690,QUEENSWAY STATION,445.22847,293
6903,HASLEMERE AVENUE,71.48756,164
6905,CHRISTOPHER AVENUE,103.65209,164
6906,ELTHORNE PARK ROAD,80.57392,164
6907,CUMBERLAND ROAD,282.72305,164
6909,ROSEBANK ROAD,310.97827,164
691,QUEENSWAY STATION,716.45105,213
6910,JESSAMINE ROAD,623.28792,164
6914,DEVONSHIRE ROAD,1247.16678,431
6915,CRYSTAL PALACE PARK,603.73756,425
6917,LOWER TEDDINGTON ROAD,159.45596,190
6919,TEDDINGTON MEMORIAL HOSPITAL,181.28282,224
6920,DURHAM ROAD,272.22808,190
695,NORTH STREET,236.04221,275
696,NEWHAM TOWN HALL,1130.44392,416
697,HIGH STREET NORTH,444.84805,491
698,NEWHAM TOWN HALL,1253.42475,164
70,WESTMORELAND TERRACE,60.316159999999996,172
70101,HIGHGATE GROUP PRACTICE,103.95378,167
70116,PICKETTS LOCK CENTRE,78.36813,157
70117,BELMONT HEALTH CENTRE,187.86805999999999,140
70119,OAKLEIGH PARK NORTH,60.265119999999996,236
70120,ASHCROFT COURT,53.31294,238
70224,CANNON LANE,23.26118,71
70225,MALPAS DRIVE,34.31297,71
70226,MALPAS DRIVE,16.32322,72
70227,ROSEBERY GARDENS,0.0,77
70228,COLNEY HATCH LANE,106.0884,77
70229,ATHLONE HOUSE,15.91237,82
70336,HAREFIELD CLOSE,44.5522,226
70337,CHASE FARM HOSPITAL,37.09504,73
70340,TOTTENHAM TOWN HALL,475.87608,285
70343,FALCON ROAD,240.81276,74
70344,OASIS ACADEMY HADLEY,295.35083000000003,77
70345,SCOTLAND GREEN ROAD,142.19764,74
70346,SCOTLAND GREEN ROAD,154.11713,77
70347,ALEXANDRA ROAD,116.76771,74
70349,PONDERS END STATION,111.78774,77
70351,COLERAINE ROAD,733.34708,738
70355,SOUTHGATE STATION,0.0,136
70356,HARRINGAY SAINSBURY'S,222.04419000000001,141
70358,ENFIELD POLICE STATION,40.42397,148
70359,CHASE SIDE AVENUE,15.961079999999999,70
70360,CHASE SIDE AVENUE,16.633969999999998,68
70361,SOUTHGATE STATION,1071.90335,150
70362,HIGHFIELD ROAD,443.54518,100
705,NEW PARK ROAD,588.65423,723
7059,UPTON PARK STATION,2480.75135,316
706,NEW PARK ROAD,1586.67655,715
707,JEBB AVENUE / BRIXTON PRISON,1499.93727,717
708,JEBB AVENUE / BRIXTON PRISON,382.39707,722
709,BLENHEIM GARDENS,605.46814,722
71,CANAL WALK,677.5834,174
710,BLENHEIM GARDENS,1620.21936,717
716,STREATHAM STATION,1506.91422,346
717,HERNE HILL STATION,864.65533,175
718,HERNE HILL STATION,95.22251,175
719,HERNE HILL,99.16643,95
72,BARING STREET,206.41146,256
720,HERNE HILL,350.34362,96
721,OLD MARYLEBONE TOWN HALL,1284.21685,560
723,BAKER STREET STATION,2853.53803,560
724,BAKER STREET STATION,1056.4261099999999,472
725,YORK STREET,1276.24131,445
728,PRINCE ALBERT RD / LORD'S CRICKET GROUND,111.55972,78
730,LORD'S CRICKET GROUND,198.21499,182
733,EALING BROADWAY STATION,1418.19987,366
7330,PURLEY LIBRARY,3.3842299999999996,126
734,EALING BROADWAY STATION,3812.67418,340
736,WORDSWORTH HEALTH CENTRE,0.0,80
7360,EAST HALL LANE,1.6969799999999997,68
7361,EAST HALL LANE,5.37705,70
737,CHRISTCHURCH,8.410829999999999,96
738,EALING / CHRISTCHURCH,4761.11603,361
740,SEVEN SISTERS ROAD / AMHURST PARK,718.76269,353
7435,RUSKIN ROAD,244.22106,407
747,PLAISTOW / PRINCE REGENT LANE,1656.04337,340
750,UPPER WOBURN PLACE,1341.69936,258
7500,EASTCOTE ROAD,8.139199999999999,82
7501,PINNER LIBRARY,445.07592,298
7502,HOLWELL PLACE,73.87639,220
7503,HOLWELL PLACE,145.61248,220
7504,KENTON LIBRARY,549.92272,232
7509,SOUTH WOODFORD STATION,531.53982,191
751,BRECKNOCK ROAD,652.54597,219
7514,ENDLEBURY ROAD,43.97495,98
7515,ENDLEBURY ROAD,111.21672,96
752,MARE STREET / WELL STREET,868.06792,459
7520,CROMWELL ROAD,656.30212,188
7521,HAMPDEN ROAD,187.91777,188
7540,OLD ROAD,85.51669,82
7541,MANSFIELD HILL,73.41029,95
7542,MANSFIELD PARK,46.73656,174
755,MARE STREET / WELL STREET,594.8325,191
7562,MELVILLE GARDENS,239.76169000000002,172
7563,LAMBETH ROAD / KENNINGTON ROAD,225.26791,189
7564,QUEENSBURY ROAD,957.20114,181
7565,QUEENSBURY ROAD,528.06096,187
7566,CATFORD POLICE STATION,237.28312,349
7570,CAMBRIDGE HEATH STATION,1210.66881,346
7584,COURT ROAD / MOTTINGHAM ROAD,463.16359,237
759,NIGHTINGALE ROAD,300.08287,344
7591,LANGLEY AVENUE,503.49912,219
7592,LANGLEY AVENUE,243.06505,284
7594,SUTTON GREEN,785.49875,459
76,NORTH END ROAD,851.83086,195
760,NIGHTINGALE ROAD,884.52915,337
7602,EGMONT ROAD,14.723109999999998,161
7603,WIMBLEDON HILL ROAD,1938.74389,248
7604,WIMBLEDON HILL ROAD,688.65301,253
7605,HIGH STREET / WIMBLEDON VILLAGE,585.49985,173
7606,HIGH STREET / WIMBLEDON VILLAGE,378.70815,170
7609,MARRYAT ROAD,252.58935,88
761,PALMERS GREEN / THE TRIANGLE,660.91456,178
7610,MARRYAT ROAD,353.65956,92
7611,WIMBLEDON WAR MEMORIAL,76.16741,92
7612,WIMBLEDON WAR MEMORIAL,22.578899999999997,88
764,CHILDS HILL / FINCHLEY ROAD,353.20164,232
765,CHILDS HILL / FINCHLEY ROAD,245.07399,236
766,CHILDS HILL / CRICKLEWOOD LANE,562.04313,265
768,LIVERPOOL STREET STATION,3778.17262,729
7699,SOUTHALL BROADWAY,3882.18255,489
7700,SOUTHALL BROADWAY,1.0837799999999995,164
7708,CROYDON CREMATORIUM,88.36906,76
7709,CROYDON CREMATORIUM,99.73146,77
7710,LOMBARD ROUNDABOUT,122.29937,77
7711,LOMBARD ROUNDABOUT,86.08202,76
7712,COMMERCE WAY,229.00609,146
7715,ALTON ROAD,38.09815,77
7717,WADDON STATION,55.45696,77
7722,BARNFIELD WOOD ROAD,78.41944,173
7723,BARNFIELD WOOD ROAD,178.20182,167
7724,QUEEN MARY / UNIVERSITY OF LONDON,527.77239,199
7725,QUEEN MARY / UNIVERSITY OF LONDON,640.07315,276
7730,TULSE HILL STATION,1010.14486,507
7732,WRENTHAM AVENUE,959.11418,332
7733,KENSAL RISE STATION,605.0291,329
7735,CALEDONIAN ROAD & BARNSBURY STATION,557.45858,343
7738,QUEENHILL ROAD,27.407719999999998,168
7739,QUEENHILL ROAD,173.10975,165
7740,BRENT ROAD,8.284889999999999,167
7741,BRENT ROAD,45.42387,165
7742,FARLEY ROAD / CROHAM VALLEY ROAD,15.798289999999998,167
7743,FARLEY ROAD / CROHAM VALLEY ROAD,74.39194,165
7769,ST. THOMAS MORE CATHOLIC CHURCH,669.85851,333
7770,ST. THOMAS MORE CATHOLIC CHURCH,1052.82692,327
7771,HACKBRIDGE CORNER / HACKBRIDGE STATION,81.81143,75
7772,HACKBRIDGE CORNER,289.62963,151
779,GRAHAM ROAD,357.80014,245
780,GRAHAM ROAD,407.19042,246
7800,BREWERY ROAD,224.18774,171
7801,BREWERY ROAD,165.30167,173
7805,NORTH WEMBLEY STATION,613.98452,157
781,DALSTON LANE,33.57359,84
7810,PARK ROYAL STATION,259.50327,154
7814,BELGRAVE ROAD,23.260479999999998,94
7815,ST GEORGE'S SQUARE / PIMLICO STATION,174.54052,89
7816,ST GEORGE'S SQUARE / PIMLICO STATION,20.16694,94
7817,VICTORIA STATION,1302.53638,249
7819,VICTORIA COACH STATION,1477.38669,515
782,STANNARD ROAD,300.07355,288
7820,VICTORIA COACH STATION,506.1255,435
7823,LEICESTER SQUARE STATION,1001.22952,374
7824,LEICESTER SQUARE STATION,1275.36279,371
7825,CLAVERTON STREET / CHURCHILL GARDENS,131.22767,91
7827,WARWICK WAY,301.76823,89
783,STANNARD ROAD,350.41841,302
7831,TATE BRITAIN,212.3821,178
7832,STRUTTON GROUND,21.316419999999997,75
7833,STRUTTON GROUND,93.35012,75
7835,MARSHAM STREET,142.57048,75
7838,ALDERNEY STREET,120.45078,253
7839,PAGE STREET,306.81396,174
784,KING EDWARD'S ROAD,1343.17707,461
7840,PAGE STREET,395.13594,176
7841,VAUXHALL BRIDGE ROAD,93.81039,98
7842,VAUXHALL BRIDGE ROAD,89.59477,99
7849,BEAK STREET / HAMLEYS TOY STORE,297.44752,154
785,KING EDWARD'S ROAD,1231.45859,540
7851,GERRARD PLACE / CHINATOWN,1883.44306,293
7852,BEDFORD STREET,671.77385,948
7853,SOUTHAMPTON STREET / COVENT GARDEN,1608.58498,926
7861,WESTMINSTER CATHEDRAL / VICTORIA STN,941.77361,572
7863,ST JAMES'S PARK STATION,717.30191,495
7864,ST JAMES'S PARK STATION,619.03351,496
7867,HORSE GUARDS PARADE,458.88632,823
7868,GOSWELL ROAD,495.9046,197
7869,VICTORIA STATION,788.01676,268
7871,WARWICK WAY,228.81283,93
7873,PARK ROYAL STATION,399.45833,156
789,EGERTON ROAD,1728.57585,615
79,TUFNELL PARK STATION,109.22319,118
790,ISLINGTON GREEN,1025.36211,448
791,ISLINGTON GREEN,472.01105,443
7911,HALL LANE,1686.65239,398
7912,HALL LANE,310.37463,404
7915,LARKSWOOD ROAD,459.22068,397
7916,HAMPTON ROAD,223.21651,402
7919,LEONARD ROAD,936.62997,397
792,CROSS STREET,592.17042,450
7920,LEONARD ROAD,393.37529,404
7922,HIGHAM STATION AVENUE,178.09745,478
7923,HIGHAM STATION AVENUE,489.2763,474
7926,ROWDEN ROAD,190.07999999999998,479
7927,ROWDEN PARK GARDENS,312.11613,475
793,CROSS STREET,1090.642,444
7931,WALTHAMSTOW STADIUM,366.63208,422
7933,WALTHAMSTOW / CROOKED BILLET ROUNDABOUT,452.25381,331
7935,BRETTENHAM ROAD,1125.54208,327
7937,SIR GEORGE MONOUX COLLEGE,779.3308499999999,325
7938,CAZENOVE ROAD,391.05619,331
7941,AVELING PARK ROAD,461.71403,326
7945,FOREST ROAD / BELL CORNER,629.37998,324
7949,JEWEL ROAD,520.8731,426
7950,JEWEL ROAD,675.07779,429
7952,WALTHAMSTOW MARKET,3196.93903,430
796,CAMDEN ROAD,599.48787,438
7960,QUEEN'S ROAD,355.78899,828
7962,GROVE ROAD,373.8471,770
7963,GROVE ROAD,407.97459,765
7964,BAKERS AVENUE,1382.79566,769
7966,HOE STREET / BAKERS ARMS,1817.49494,771
7967,LEYTON GREEN,1745.96584,278
7968,LEA BRIDGE ROAD / BAKERS ARMS,1629.07929,662
797,TOLLINGTON ROAD,1624.71995,443
7971,COLCHESTER ROAD,819.46432,276
7972,COLCHESTER ROAD,473.40391,270
7973,LEYTON MIDLAND ROAD STATION,923.1325,276
7974,LEYTON MIDLAND ROAD STATION,729.44566,269
7975,LEYTON SPORTS GROUND,396.57516,275
7976,BRUNSWICK ROAD,232.68117,197
7979,VICARAGE ROAD,625.53908,194
7980,VICARAGE ROAD,506.16974,198
7982,WILTON STREET,1401.07892,1120
7983,GRANGE PARK ROAD,873.48547,376
7985,BUCKINGHAM ROAD,316.26552,376
7986,BUCKINGHAM ROAD,555.17165,367
7988,LEYTON LIBRARY,779.94266,366
7989,LEYTON LIBRARY,1082.68328,375
7991,LEYTON STATION,1383.69813,351
7992,LEYTON STATION,4967.52553,352
7995,MILLAIS ROAD,387.33140000000003,351
7996,MILLAIS ROAD,504.65107,351
7997,DRAPERS FIELD,582.95159,370
7998,DRAPERS FIELD,698.56594,369
80001,UPPER STREET / LAYCOCK STREET,1958.81193,374
80002,SALISBURY ROAD,57.66551,284
80003,BARNET HIGH STREET,403.0243,285
80005,BARNET HOSPITAL,520.89537,97
80006,HERA AVENUE,234.80769,153
80007,QUINTA DRIVE,104.88086,66
80008,RAVENSDALE AVENUE,476.24859,168
80009,CARLISLE PLACE,173.4047,159
8001,EDITH ROAD,186.67729,250
80010,MEADOW DRIVE,145.08527999999998,354
80011,ST PANCRAS WAY,378.01905,220
80013,BARNET HOSPITAL,181.31858,164
8002,EDITH ROAD,194.63858,252
8005,BURGESS ROAD,426.17981000000003,250
8009,CHOBHAM ROAD,617.81807,200
8010,CHOBHAM ROAD,380.02182,202
8013,MARYLAND STATION,360.05792,200
8015,MARYLAND STATION  / MANBEY GROVE,133.7095,202
8017,THE GROVE,550.37552,202
8019,STRATFORD CENTRE,1743.09499,453
802,ST ANN'S ROAD,682.64281,179
8023,STRATFORD BROADWAY,227.85247,509
8026,BARNBY STREET,1106.07397,599
8027,PAUL STREET,513.18308,591
8029,CHURCH STREET,618.36142,424
803,ST ANN'S ROAD,371.29186,180
8034,PLAISTOW GROVE,486.44092,341
8035,PLAISTOW GROVE,1173.99691,341
8036,MORLEY ROAD,274.98368,340
8037,MORLEY ROAD,667.54248,341
804,FALKLAND ROAD,400.29059,181
8041,PLAISTOW STATION,1232.78339,339
8042,VICTORIA ROAD,408.47942,247
8044,STEELE ROAD,157.56126,83
8045,HIGH ROAD LEYTONSTONE,38.771409999999996,81
8048,SELBY ROAD,114.46403,83
8049,SELBY ROAD,174.21347,82
805,FALKLAND ROAD,213.84742,185
8052,BUXTON SCHOOL,190.66734,83
8053,BUXTON SCHOOL,203.69175,82
8055,BOURNE ROAD,149.84058,82
8056,COBBOLD ROAD,59.77829,82
8057,WANSTEAD FLATS,163.0838,155
806,THORNTON HEATH POND,931.3208,250
8060,SIDNEY ROAD,169.52021,158
8061,PEVENSEY ROAD,129.40487,155
8069,WANSTEAD PARK STATION,460.37928,234
807,COLLIERS WATER LANE,394.62345,174
8071,FOREST GATE STATION,280.0126,161
8074,ROMFORD ROAD,655.3742,162
8075,NURSERY LANE,158.54745,79
8076,ROMFORD ROAD,174.64028,79
8077,STUDLEY ROAD,108.89806,79
8078,CLAREMONT ROAD,310.46063,161
8079,ST GEORGE'S ROAD,125.59955,80
8080,ST GEORGE'S ROAD,161.27608,79
8081,UPTON AVENUE,73.40075,80
8082,STRATFORD SCHOOL,79.66915,79
8083,WEST HAM PARK,104.61287,80
8086,WEST HAM PARK,72.11287,79
8087,PLASHET ROAD / PORTWAY,68.18494,80
8088,PLASHET ROAD / PORTWAY,40.19213,79
8089,CRESCENT ROAD,31.92534,80
809,WEST CROYDON STATION,1989.44905,251
8090,CRESCENT ROAD,46.75136,79
8091,TERRACE ROAD,51.22853,80
8092,STOPFORD ROAD,113.45354,79
8096,KENNEDY CLOSE,847.62799,245
8097,KENNEDY CLOSE,521.77608,327
8098,BALAAM STREET,167.94638,164
81,HIGH STREET KENSINGTON STATION,1263.66055,370
8100,PERTH ROAD,89.11049,164
8101,GAD CLOSE,159.75116,161
8102,BARKING ROAD,144.63358,164
8104,BEAUMONT ROAD,574.43955,330
8105,BARKING ROAD,1271.9482,161
8107,WIGSTON ROAD,256.30522,325
8108,NEWHAM UNIVERSITY HOSP / NEW VIC COLLEGE,610.71232,330
8109,NEWHAM UNIVERSITY HOSP / NEW VIC COLLEGE,2110.01457,325
8110,BENNETT ROAD,602.21804,398
8113,BENNETT ROAD,1197.35192,396
8116,NEWHAM WAY,294.69428,351
8118,MORTLAKE ROAD,338.01769,351
8122,VICTORIA DOCK ROAD,218.00066,352
8123,VICTORIA DOCK ROAD,475.96502,346
8129,HIGH STREET PLAISTOW,62.75049,92
8131,FLORENCE ROAD,170.25568,92
8132,FLORENCE ROAD,190.2555,93
8135,UPPER ROAD / GRANGE ROAD,100.66087,92
8136,SUFFOLK ROAD,337.06832,94
8139,EAST LONDON CEMETERY,91.43317,92
8140,LADYSMITH ROAD,106.52232000000001,93
8143,STEPHENS COURT,114.39591,92
8144,STEPHENS COURT,192.68616,93
8145,BLAKE ROAD,118.0081,93
8146,BLAKE ROAD,194.24871000000002,92
8148,STAR LANE,359.26443,92
8149,STAR LANE,40.42066,93
815,SANDERSTEAD ROAD,819.59951,318
8152,RATHBONE MARKET,250.3413,522
8153,RATHBONE MARKET,185.04437,528
8154,PLAISTOW BROADWAY,117.86881,161
8156,SEWELL STREET,106.27216,161
8157,SEWELL STREET,186.00959,161
8158,LIDDON ROAD,72.98947,160
8159,BALAAM PARK HEALTH CENTRE,212.50135,160
816,SOUTH CROYDON BUS GARAGE,311.84144,325
8162,BARKING ROAD,358.77371,160
8163,BARKING ROAD,819.30549,160
8168,DENMARK STREET,199.74376,243
8169,DENMARK STREET,342.17454,241
8170,NEWHAM WAY,201.0424,243
8171,NEWHAM WAY,328.68532,241
8173,CANNING TOWN RECREATION GROUND,134.84964,243
8177,RUSSELL ROAD,293.72085,240
8178,VANDOME CLOSE,54.01918,243
8180,LESLIE ROAD / CUSTOM HOUSE STATION,501.7006,242
8181,LESLIE ROAD / CUSTOM HOUSE STATION,907.61979,240
82,HIGH STREET KENSINGTON STATION,1554.18299,268
8204,HIGH STREET / GREEN STREET GREEN,3.26497,192
8239,HIGH STREET / GREEN STREET GREEN,175.58617,170
8276,GREAT PORTLAND STREET STATION,383.40693,215
8279,REGENT'S PARK STATION,152.32617,461
8285,ST JOHN'S CHURCH,234.56136,242
8287,GREAT PORTLAND STREET STATION,270.95641,216
8294,LAMBETH PALACE,257.42347,188
8295,LAMBETH PALACE,4.38779,22
8296,PRATT WALK,236.50663,188
8297,PRATT WALK,244.61455,188
83,KENSINGTON CHURCH STREET / HOLLAND ST,2069.29467,523
8301,IMPERIAL WAR MUSEUM,151.66197,171
8302,COIN STREET,48.23426,115
8303,COIN STREET,6.3756499999999985,110
8315,IMPERIAL WAR MUSEUM,85.80737,171
8316,THE HOP EXCHANGE,136.78252,204
8317,THE HOP EXCHANGE,240.19246,114
8318,WELL STREET,874.68846,268
8319,CHESTER GATE,41.35009,96
832,SHEPHERDS BUSH STATION,632.33611,95
8320,CHESTER GATE,79.6428,96
8321,ROBERT STREET,110.95835,96
8322,ROBERT STREET,96.77063,96
8323,CUMBERLAND TERRACE,58.20178,96
8324,CUMBERLAND TERRACE,107.12028,96
8325,REGENT'S PARK BARRACKS,16.03749,96
8326,REGENT'S PARK BARRACKS,102.66508,95
8329,GREAT PORTLAND ST STN  / EUSTON RD,429.00445,344
8330,BRITISH LIBRARY,1159.49126,467
8332,ACTON STREET,339.71572000000003,158
8340,CAMDEN HIGH STREET,262.57683000000003,174
8342,EUSTON STATION  / EVERSHOLT STREET,468.50109000000003,138
8344,ALDENHAM STREET,201.50672,136
8348,WARREN STREET STATION,4084.69111,568
8353,NORTH CHEAM / QUEEN VICTORIA,861.86483,250
8354,WELLINGTON AVENUE,167.57936,166
836,ROYAL CRESCENT,662.34576,363
8363,PENTON RISE,734.67197,453
8368,CENTRAL STREET,1129.28395,367
8369,CENTRAL STREET,632.63106,366
837,ROYAL CRESCENT,380.42034,538
8371,WINDSOR TERRACE,790.6412,365
8372,WINDSOR TERRACE,1217.79826,365
8375,MOORFIELDS EYE HOSPITAL,392.84455,286
8376,ACTON STREET,297.55629,100
8378,GWYNNE PLACE,112.02673,100
8380,CALTHORPE STREET,158.45145,99
8381,BOWLING GREEN LANE,36.833709999999996,188
8383,CLERKENWELL ROAD,100.33763,196
8385,HALL STREET,85.50329,159
8386,CITY UNIVERSITY,771.92769,159
8387,CITY UNIVERSITY,502.18267000000003,159
8388,PERCIVAL STREET,644.8664,158
8389,PERCIVAL STREET,130.27229,159
839,HOLLAND ROAD / UPPER ADDISON GARDENS,12.330539999999997,155
8390,GOSWELL ROAD / GREAT SUTTON STREET,145.43127,158
8391,PEAR TREE STREET,244.87290000000002,160
8392,CLERKENWELL ROAD,39.316179999999996,160
8393,CLERKENWELL ROAD / OLD STREET,344.30653,236
8394,BALTIC STREET WEST,128.00304,238
8395,PIMLICO ACADEMY & LIBRARY,222.53979999999999,253
8396,PIMLICO ACADEMY & LIBRARY,211.52113,89
8398,FINCHLEY ROAD,57.60664,175
8399,FORTUNE GREEN ROAD,139.50908,168
84,YORK HOUSE PLACE / KENSINGTON HIGH ST,554.2011,527
840,SHEPHERD'S BUSH ROAD,132.7699,170
8402,HOLY TRINITY SCHOOL,29.20149,213
8405,DUNBAR AVENUE,101.23201,79
8406,DUNBAR AVENUE,125.36638,80
8407,FIFTH AVENUE,83.00452,246
8408,ALLINGTON ROAD,189.33935,253
8409,CATFORD ROAD / LEWISHAM TOWN HALL,2495.78911,572
8410,WEST BROMPTON STATION,606.73562,192
8411,BEVERLEY ROAD,145.06073,78
8412,ADELAIDE ROAD,120.43374,159
8416,HIGH HOLBORN / CHANCERY LANE STATION,43.828089999999996,161
8417,CLERKENWELL ROAD / ROSEBERY AVENUE,113.22921,161
8419,BROWNLOW STREET,478.21543,307
842,GOLDHAWK ROAD,248.50755,349
8420,CHANCERY LANE STATION,409.61516,315
8424,ELTHAM ROAD / KIDBROOKE PARK ROAD,233.43458,272
8428,EDGWAREBURY LANE / EDGWARE WAY,233.33999,322
843,GOLDHAWK ROAD,867.28859,353
8437,SOUTHAMPTON ROW,1046.87821,276
8438,RUSSELL SQUARE,1058.03835,257
8441,PORTLAND STREET,8.85733,77
8442,ALBANY ROAD / WELLS WAY,386.1703,247
8443,ALBANY ROAD / WELLS WAY,355.15134,254
8456,ESHER HIGH STREET,120.24152,68
846,GOLDHAWK ROAD STATION,757.59397,177
847,GOLDHAWK ROAD STATION,422.72108,170
848,BLOEMFONTEIN ROAD,552.67839,253
849,BLOEMFONTEIN ROAD,498.59568,253
8499,CATERHAM VALLEY,382.96319,81
850,ASKEW ROAD,39.21976,99
8500,CATERHAM VALLEY,0.0,80
8501,BEECHWOOD GARDENS,90.45766,80
8502,BEECHWOOD GARDENS,16.92662,80
8503,MARDEN LODGE SCHOOL,88.42616,80
8504,MARDEN LODGE SCHOOL,33.23485,80
8506,CHANDOS ROAD,149.09667,98
8509,SPENCER ROAD,39.18435,77
851,FIRST AVENUE,820.37294,338
8510,SPENCER ROAD,62.23234,164
8511,MANOR WAY,195.06342,77
8517,NEW ROAD,158.43111,158
8522,CORBETS TEY,9.495959999999998,73
8523,ST LAURENCE CHURCH,67.00642,76
8524,HACTON LANE,823.36295,152
8525,HACTON LANE,394.763,149
8527,HORNCHURCH TOWN CENTRE,1996.83214,617
8528,HORNCHURCH TOWN CENTRE,2043.35192,527
8531,HORNCHURCH STATION,433.44107,235
8547,ALDERSGATE STREET,97.01892,157
8548,LONDON WALL,19.54758,159
8551,MANSION HOUSE STATION,313.93701,355
8552,CANNON STREET STATION,466.78248,194
8553,CANNON STREET STATION,171.62933,196
8556,BREAD STREET,311.35633,310
8557,FACTORY LANE,62.85995,96
8558,BANK STATION  / CORNHILL,712.5901700000001,361
8559,BANK STATION  / CORNHILL,477.75765,343
8560,BISHOPSGATE,449.5127,357
8561,SNOW HILL,680.38846,354
8562,SNOW HILL,2.1620699999999995,274
8564,FLEET STREET / CITY THAMESLINK,2100.79666,356
8570,FETTER LANE,450.03446,492
8571,HOLBORN CIRCUS,193.16685999999999,390
8577,ST MARY AXE,74.72279,117
8578,ST MARY AXE,320.13566000000003,117
8579,ST KATHARINE CREE,73.34061,117
8581,CITY THAMESLINK STN  / LUDGATE CIRCUS,825.25783,463
8585,MINORIES,781.84925,429
8586,KING EDWARD STREET,531.50749,385
8590,POULTRY / BANK STATION,551.29768,461
8591,QUEEN STREET PLACE,145.3912,91
8596,BANK STATION  / QUEEN VICTORIA STREET,2.3798299999999997,19
86,OLD KENT ROAD / ILDERTON ROAD,520.56395,194
8600,ST PAUL'S STATION,370.02873,480
8601,ST PAUL'S CATHEDRAL,540.82715,450
8602,ST PAUL'S CATHEDRAL,448.73208,465
861,OLD STREET STN   / MOORFIELDS EYE HOSP,640.21903,273
862,MINTERN STREET,705.74556,287
